,~id,~label,address:string,parent:string,children:list
0,eth:0x9c33eacc2f50e39940d3afaf2c7b8246b681a374,EOA,0x9c33eacc2f50e39940d3afaf2c7b8246b681a374,,"['0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f', '0xf164fc0ec4e93095b804a4795bbe1e041497b92a', '0x16d4f26c15f3658ec65b1126ff27dd3df2a2996b', '0x7a250d5630b4cf539739df2c5dacb4c659f2488d']"
